"hgnc_symbol"	"chromosome_name"
"SCN2A"	"2"
"SCN2B"	"11"
"SCN3A"	"2"
"SCN3B"	"11"
"SCN4A"	"17"
"SCN4B"	"11"
"SCN5A"	"3"
"SCN7A"	"2"
"SCN8A"	"12"
"SCN9A"	"2"
"SCNM1"	"1"
"SCNN1A"	"12"
"SCNN1B"	"16"
"SCNN1D"	"1"
"SCNN1G"	"16"
"SCO2"	"22"
"SCOC"	"4"
"SCRG1"	"4"
"SCRN2"	"17"
"SCRN3"	"2"
"SCT"	"11"
"SCT"	"CHR_HSCHR11_1_CTG8"
"SCTR"	"2"
"SCUBE1"	"22"
"SCUBE2"	"11"
"SCUBE3"	"6"
"SDAD1"	"4"
"SDC2"	"8"
"SDC3"	"1"
"SDCBP2"	"20"
"SDCBP2-AS1"	"20"
"SDCCAG8"	"CHR_HSCHR1_3_CTG32_1"
"SDCCAG8"	"1"
"SDE2"	"1"
"SDF2"	"17"
"SDHAF1"	"19"
"SDHAF2"	"11"
"SDHAP1"	"3"
"SDHAP2"	"CHR_HSCHR3_4_CTG3"
"SDHAP2"	"CHR_HSCHR3_1_CTG3"
"SDHAP2"	"CHR_HSCHR3_8_CTG3"
"SDHAP2"	"CHR_HSCHR3_3_CTG3"
"SDHAP2"	"CHR_HSCHR3_7_CTG3"
"SDHAP2"	"CHR_HSCHR3_5_CTG3"
"SDHAP2"	"CHR_HSCHR3_6_CTG3"
"SDHAP2"	"3"
"SDHAP3"	"5"
"SDHC"	"1"
"SDHD"	"11"
"SDK1"	"7"
"SDK2"	"17"
"SDR16C5"	"8"
"SDR42E1"	"16"
"SDS"	"12"
"SDSL"	"12"
"SEC14L1"	"17"
"SEC14L1P1"	"11"
"SEC14L2"	"22"
"SEC14L4"	"22"
"SEC14L5"	"16"
"SEC16B"	"1"
"SEC1P"	"19"
"SEC22A"	"3"
"SEC22C"	"3"
"SEC24B-AS1"	"4"
"SEC31B"	"10"
"SEC61A2"	"10"
"SEC61G"	"7"
"SECISBP2"	"9"
"SECISBP2L"	"15"
"SECTM1"	"17"
"SEL1L3"	"4"
"SELE"	"1"
"SELL"	"1"
"SELP"	"1"
"SELPLG"	"12"
"SEMA3A"	"7"
"SEMA3B"	"3"
"SEMA3C"	"7"
"SEMA3D"	"7"
"SEMA3E"	"7"
"SEMA3F"	"3"
"SEMA3G"	"3"
"SEMA4A"	"1"
"SEMA4B"	"15"
"SEMA4C"	"2"
"SEMA4D"	"9"
"SEMA4F"	"2"
"SEMA4G"	"10"
"SEMA5A"	"5"
"SEMA5B"	"3"
"SEMA6A"	"5"
"SEMA6B"	"19"
"SEMA6C"	"1"
"SEMA6D"	"15"
"SEMA7A"	"15"
"SEMA7A"	"CHR_HG2198_PATCH"
"SEMG1"	"20"
"SENP1"	"12"
"SENP2"	"3"
"SENP3"	"17"
"SENP3-EIF4A1"	"17"
"SENP5"	"3"
"SENP6"	"6"
"SENP7"	"3"
"SENP8"	"15"
"SEPSECS"	"4"
"SERAC1"	"6"
"SERF1A"	"CHR_HSCHR5_1_CTG1_1"
"SERF1A"	"5"
"SERF1B"	"CHR_HSCHR5_1_CTG1_1"
"SERF1B"	"5"
"SERF1B"	"CHR_HSCHR5_2_CTG1_1"
"SERGEF"	"11"
"SERHL"	"22"
"SERHL2"	"22"
"SERINC1"	"6"
"SERINC2"	"1"
"SERINC3"	"20"
"SERINC4"	"15"
"SERINC5"	"5"
"SERP1"	"3"
"SERP2"	"13"
"SERPINA10"	"CHR_HSCHR14_7_CTG1"
"SERPINA10"	"14"
"SERPINA5"	"14"
"SERPINB2"	"18"
"SERPINB7"	"18"
"SERPINB8"	"18"
"SERPINE1"	"7"
"SERPINE3"	"13"
"SERPINI1"	"3"
"SERTAD1"	"19"
"SERTAD2"	"2"
"SERTAD3"	"19"
"SERTAD4"	"1"
"SERTAD4"	"CHR_HG1832_PATCH"
"SERTAD4-AS1"	"1"
"SERTAD4-AS1"	"CHR_HG1832_PATCH"
"SESN1"	"6"
"SESN2"	"1"
"SESN2"	"CHR_HSCHR1_8_CTG3"
"SESN3"	"11"
"SESTD1"	"2"
"SETBP1"	"18"
"SETD1A"	"16"
"SETD1B"	"12"
"SETD2"	"3"
"SETD4"	"21"
"SETD5"	"3"
"SETD6"	"16"
"SETD7"	"4"
"SETD9"	"5"
"SETDB1"	"1"
"SETDB2"	"13"
"SETMAR"	"3"
"SETX"	"9"
"SEZ6L"	"22"
"SEZ6L2"	"16"
"SFI1"	"22"
"SFMBT1"	"3"
"SFMBT2"	"10"
"SFR1"	"10"
"SFRP1"	"8"
"SFRP2"	"4"
"SFRP4"	"7"
"SFRP5"	"10"
"SFSWAP"	"12"
"SFT2D1"	"6"
"SFT2D2"	"1"
"SFT2D3"	"2"
"SFTA1P"	"10"
"SFTA2"	"CHR_HSCHR6_MHC_DBB_CTG1"
"SFTA2"	"CHR_HSCHR6_MHC_QBL_CTG1"
"SFTA2"	"CHR_HSCHR6_MHC_MANN_CTG1"
"SFTA2"	"CHR_HSCHR6_MHC_MCF_CTG1"
"SFTA2"	"6"
"SFTA2"	"CHR_HSCHR6_MHC_COX_CTG1"
"SFTPA2"	"10"
"SFTPB"	"2"
"SFTPD"	"10"
"SFXN4"	"10"
"SFXN5"	"2"
"SGCA"	"17"
"SGCB"	"4"
"SGCE"	"7"
"SGCG"	"13"
"SGIP1"	"1"
"SGK1"	"6"
"SGK2"	"20"
"SGK3"	"8"
"SGMS1"	"10"
"SGMS2"	"4"
"SGPP1"	"14"
"SGPP1"	"CHR_HSCHR14_8_CTG1"
"SGPP2"	"2"
"SGSH"	"17"
"SGSM1"	"22"
"SGSM2"	"17"
"SGSM3"	"22"
"SGTB"	"5"
"SH2B1"	"16"
"SH2B2"	"7"
"SH2B3"	"12"
"SH2D1B"	"1"
"SH2D2A"	"1"
"SH2D3A"	"19"
"SH2D3C"	"9"
"SH2D4A"	"8"
"SH2D5"	"1"
"SH2D6"	"2"
"SH2D7"	"15"
"SH3BGR"	"21"
"SH3BP2"	"4"
"SH3BP4"	"2"
"SH3BP5"	"3"
"SH3BP5-AS1"	"3"
"SH3BP5L"	"1"
"SH3D19"	"4"
"SH3D21"	"1"
"SH3GL1P1"	"17"
"SH3GL1P2"	"17"
"SH3GL2"	"9"
"SH3PXD2A"	"10"
"SH3RF1"	"4"
"SH3RF2"	"5"
"SH3RF3"	"2"
"SH3RF3-AS1"	"2"
"SH3TC1"	"4"
"SH3TC2"	"5"
"SH3YL1"	"2"
"SHANK1"	"19"
"SHANK2"	"11"
"SHANK2-AS1"	"11"
"SHANK3"	"22"
"SHARPIN"	"8"
"SHB"	"9"
"SHBG"	"17"
"SHC2"	"19"
"SHC3"	"9"
"SHC4"	"15"
"SHCBP1"	"16"
"SHD"	"19"
"SHE"	"1"
"SHF"	"15"
"SHH"	"7"
"SHISA2"	"13"
"SHISA3"	"4"
"SHISA4"	"1"
"SHISA5"	"3"
"SHISA6"	"17"
"SHISA9"	"16"
"SHKBP1"	"19"
"SHOX"	"X"
"SHOX2"	"3"
"SHPRH"	"6"
"SHQ1"	"3"
"SHROOM1"	"5"
"SHROOM4"	"X"
"SI"	"3"
"SIAH1"	"16"
"SIAH2"	"3"
"SIDT1"	"3"
"SIDT2"	"11"
"SIGIRR"	"11"
"SIGLEC1"	"20"
"SIGLEC10"	"19"
"SIGLEC11"	"19"
"SIGLEC12"	"19"
"SIGLEC14"	"19"
"SIGLEC15"	"18"
"SIGLEC16"	"19"
"SIGLEC17P"	"19"
"SIGLEC5"	"19"
"SIGLEC6"	"19"
"SIGLEC7"	"19"
"SIGLEC8"	"19"
"SIGLEC9"	"19"
"SIK1"	"21"
"SIK2"	"11"
"SIK3"	"11"
"SIKE1"	"1"
"SIM2"	"21"
"SIMC1"	"5"
"SIN3B"	"19"
"SIPA1"	"11"
"SIPA1L1"	"14"
"SIPA1L2"	"1"
"SIPA1L3"	"19"
"SIRPA"	"20"
"SIRPB1"	"20"
"SIRPB2"	"20"
"SIRPD"	"20"
"SIRPG"	"20"
"SIRT1"	"10"
"SIRT3"	"11"
"SIRT4"	"12"
"SIRT5"	"6"
"SIRT6"	"19"
"SIRT7"	"17"
"SIT1"	"9"
"SIVA1"	"14"
"SIX1"	"14"
"SIX2"	"2"
"SIX4"	"14"
"SIX5"	"19"
"SKA1"	"CHR_HSCHR18_1_CTG1_1"
"SKA1"	"18"
"SKA2"	"17"
"SKA3"	"13"
"SKAP1"	"17"
"SKAP2"	"7"
"SKI"	"1"
"SKIDA1"	"10"
"SKIL"	"3"
"SKOR1"	"15"
"SKP2"	"5"
"SLA"	"8"
"SLA2"	"20"
"SLAIN1"	"13"
"SLAIN2"	"4"
"SLAMF1"	"1"
"SLAMF6"	"1"
"SLAMF7"	"1"
"SLAMF8"	"1"
"SLAMF9"	"1"
"SLBP"	"4"
"SLC10A1"	"14"
"SLC10A3"	"X"
"SLC10A4"	"4"
"SLC10A5"	"8"
"SLC10A6"	"4"
"SLC10A7"	"4"
"SLC11A1"	"2"
"SLC11A2"	"12"
"SLC12A3"	"16"
"SLC12A5"	"20"
"SLC12A6"	"15"
"SLC12A8"	"3"
"SLC13A1"	"7"
"SLC13A2"	"17"
"SLC13A3"	"20"
"SLC13A4"	"7"
"SLC13A5"	"17"
"SLC14A1"	"18"
"SLC14A2"	"18"
"SLC15A1"	"13"
"SLC15A2"	"3"
"SLC15A3"	"11"
"SLC15A4"	"12"
"SLC16A10"	"6"
"SLC16A11"	"17"
"SLC16A12"	"10"
"SLC16A13"	"17"
"SLC16A14"	"2"
"SLC16A2"	"X"
"SLC16A4"	"1"
"SLC16A5"	"17"
"SLC16A6"	"17"
"SLC16A7"	"12"
"SLC16A8"	"22"
"SLC16A9"	"10"
"SLC17A4"	"6"
"SLC17A5"	"6"
"SLC17A7"	"19"
"SLC17A9"	"20"
"SLC18A1"	"8"
"SLC18A2"	"10"
"SLC18B1"	"6"
"SLC19A1"	"21"
"SLC19A2"	"1"
"SLC19A3"	"2"
"SLC1A1"	"9"
"SLC1A2"	"11"
"SLC1A3"	"5"
"SLC1A4"	"2"
"SLC1A7"	"1"
"SLC20A1"	"2"
"SLC20A2"	"8"
"SLC22A1"	"6"
"SLC22A11"	"11"
"SLC22A13"	"3"
"SLC22A14"	"3"
"SLC22A15"	"1"
"SLC22A16"	"6"
"SLC22A17"	"14"
"SLC22A18AS"	"11"
"SLC22A18AS"	"CHR_HSCHR11_1_CTG7"
"SLC22A2"	"6"
"SLC22A23"	"6"
"SLC22A3"	"6"
"SLC22A31"	"16"
"SLC22A4"	"5"
"SLC22A5"	"5"
"SLC23A1"	"5"
"SLC23A2"	"20"
"SLC23A3"	"2"
"SLC24A1"	"15"
"SLC24A2"	"9"
"SLC24A3"	"20"
"SLC24A4"	"14"
"SLC24A5"	"15"
"SLC25A14"	"X"
"SLC25A16"	"10"
"SLC25A17"	"22"
"SLC25A18"	"22"
"SLC25A19"	"17"
"SLC25A2"	"5"
"SLC25A21"	"14"
"SLC25A23"	"19"
"SLC25A25"	"9"
"SLC25A26"	"3"
"SLC25A26"	"CHR_HG2235_PATCH"
"SLC25A27"	"6"
"SLC25A28"	"10"
"SLC25A29"	"14"
"SLC25A30"	"13"
"SLC25A32"	"8"
"SLC25A33"	"1"
"SLC25A34"	"1"
"SLC25A35"	"17"
"SLC25A36"	"3"
"SLC25A37"	"8"
"SLC25A38"	"3"
"SLC25A39"	"17"
"SLC25A41"	"19"
"SLC25A42"	"19"
"SLC25A43"	"X"
"SLC25A44"	"1"
"SLC25A45"	"11"
"SLC25A46"	"5"
"SLC25A47"	"14"
"SLC25A48"	"5"
"SLC25A5-AS1"	"X"
"SLC25A51"	"9"
"SLC25A52"	"18"
"SLC25A53"	"X"
"SLC26A1"	"4"
"SLC26A10"	"12"
"SLC26A11"	"17"
"SLC26A2"	"5"
"SLC26A3"	"7"
"SLC26A4"	"7"
"SLC26A5"	"7"
"SLC26A6"	"3"
"SLC26A7"	"8"
"SLC26A8"	"6"
"SLC26A9"	"1"
"SLC27A1"	"19"
"SLC27A5"	"19"
"SLC27A6"	"5"
"SLC28A2"	"15"
"SLC28A3"	"9"
"SLC29A1"	"6"
"SLC29A2"	"11"
"SLC29A3"	"10"
"SLC29A4"	"7"
"SLC2A1-AS1"	"1"
"SLC2A10"	"20"
"SLC2A11"	"22"
"SLC2A11"	"CHR_HSCHR22_1_CTG7"
"SLC2A12"	"6"
"SLC2A13"	"12"
"SLC2A3"	"12"
"SLC2A4"	"17"
"SLC2A4"	"CHR_HG2087_PATCH"
"SLC2A4RG"	"20"
"SLC2A5"	"1"
"SLC2A6"	"9"
"SLC2A6"	"CHR_HG2030_PATCH"
"SLC2A8"	"9"
"SLC2A9"	"4"
"SLC30A1"	"1"
"SLC30A10"	"1"
"SLC30A2"	"1"
"SLC30A3"	"2"
"SLC30A4"	"15"
"SLC30A5"	"5"
"SLC30A6"	"2"
"SLC30A9"	"4"
"SLC31A1"	"9"
"SLC31A2"	"9"
"SLC34A3"	"9"
"SLC35A1"	"6"
"SLC35A3"	"1"
"SLC35A4"	"5"
"SLC35A5"	"3"
"SLC35B1"	"17"
"SLC35B3"	"6"
"SLC35B4"	"7"
"SLC35C1"	"11"
"SLC35C2"	"20"
"SLC35D1"	"1"
"SLC35D2"	"9"
"SLC35D3"	"6"
"SLC35E1"	"19"
"SLC35E2B"	"1"
"SLC35E3"	"12"
"SLC35E4"	"22"
"SLC35F1"	"6"
"SLC35F2"	"11"
"SLC35F3"	"1"
"SLC35F5"	"2"
"SLC35F6"	"2"
"SLC35G1"	"10"
"SLC35G2"	"3"
"SLC36A1"	"5"
"SLC36A2"	"5"
"SLC36A4"	"11"
"SLC37A1"	"21"
"SLC37A2"	"11"
"SLC37A3"	"7"
"SLC37A4"	"11"
"SLC37A4"	"CHR_HG2217_PATCH"
"SLC38A1"	"12"
"SLC38A10"	"17"
"SLC38A11"	"2"
"SLC38A2"	"12"
"SLC38A3"	"3"
"SLC38A4"	"12"
"SLC38A6"	"14"
"SLC38A7"	"16"
"SLC38A9"	"5"
"SLC39A1"	"1"
"SLC39A10"	"2"
"SLC39A13"	"11"
"SLC39A2"	"14"
"SLC39A3"	"19"
"SLC39A4"	"8"
"SLC39A4"	"CHR_HG2419_PATCH"
"SLC39A5"	"12"
"SLC39A6"	"18"
"SLC39A7"	"CHR_HSCHR6_MHC_DBB_CTG1"
"SLC39A7"	"CHR_HSCHR6_MHC_MANN_CTG1"
"SLC39A7"	"CHR_HSCHR6_MHC_COX_CTG1"
"SLC39A7"	"CHR_HSCHR6_MHC_QBL_CTG1"
"SLC39A7"	"CHR_HSCHR6_MHC_MCF_CTG1"
"SLC39A7"	"6"
"SLC39A8"	"4"
"SLC39A9"	"14"
"SLC3A1"	"2"
"SLC40A1"	"2"
"SLC41A1"	"1"
"SLC41A2"	"12"
"SLC41A3"	"3"
"SLC43A1"	"11"
"SLC43A2"	"CHR_HSCHR17_1_CTG2"
"SLC43A2"	"17"
"SLC43A3"	"11"
"SLC44A3"	"1"
"SLC44A4"	"CHR_HSCHR6_MHC_DBB_CTG1"
"SLC44A4"	"CHR_HSCHR6_MHC_APD_CTG1"
"SLC44A4"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"SLC44A4"	"6"
"SLC44A4"	"CHR_HSCHR6_MHC_COX_CTG1"
"SLC44A4"	"CHR_HSCHR6_MHC_MCF_CTG1"
"SLC44A4"	"CHR_HSCHR6_MHC_MANN_CTG1"
"SLC44A4"	"CHR_HSCHR6_MHC_QBL_CTG1"
"SLC44A5"	"1"
"SLC45A1"	"1"
"SLC45A2"	"5"
"SLC45A2"	"CHR_HSCHR5_6_CTG1"
"SLC45A3"	"1"
"SLC45A4"	"8"
"SLC46A1"	"17"
"SLC46A2"	"9"
"SLC46A3"	"13"
"SLC47A1"	"17"
"SLC47A2"	"17"
"SLC48A1"	"12"
"SLC4A10"	"2"
"SLC4A11"	"20"
"SLC4A2"	"7"
"SLC4A3"	"2"
"SLC4A4"	"4"
"SLC4A5"	"2"
"SLC4A7"	"3"
"SLC4A8"	"12"
"SLC4A9"	"5"
"SLC50A1"	"1"
"SLC51A"	"3"
"SLC51B"	"15"
"SLC52A1"	"17"
"SLC52A2"	"8"
"SLC52A2"	"CHR_HG2419_PATCH"
"SLC52A3"	"20"
"SLC5A1"	"22"
"SLC5A10"	"17"
"SLC5A11"	"16"
"SLC5A11"	"CHR_HG2471_PATCH"
"SLC5A12"	"11"
"SLC5A2"	"16"
"SLC5A3"	"21"
"SLC5A4"	"22"
"SLC5A5"	"19"
"SLC5A6"	"2"
"SLC5A9"	"1"
"SLC6A1"	"3"
"SLC6A12"	"12"
"SLC6A14"	"X"
"SLC6A15"	"12"
"SLC6A16"	"19"
"SLC6A17"	"1"
"SLC6A19"	"5"
"SLC6A20"	"3"
"SLC6A4"	"17"
"SLC6A6"	"3"
"SLC6A7"	"5"
"SLC6A8"	"X"
"SLC6A9"	"1"
"SLC7A1"	"13"
"SLC7A10"	"19"
"SLC7A11"	"4"
"SLC7A11-AS1"	"4"
"SLC7A14"	"3"
"SLC7A2"	"8"
"SLC7A3"	"X"
"SLC7A4"	"22"
"SLC7A5"	"16"
"SLC7A5P2"	"16"
"SLC7A6"	"16"
"SLC7A6OS"	"16"
"SLC7A7"	"14"
"SLC7A8"	"14"
"SLC7A9"	"19"
"SLC8A1"	"2"
"SLC8A2"	"19"
"SLC8A3"	"14"
"SLC9A1"	"1"
"SLC9A2"	"2"
"SLC9A3"	"5"
"SLC9A3"	"CHR_HSCHR5_5_CTG1"
"SLC9A3R2"	"16"
"SLC9A4"	"2"
"SLC9A5"	"16"
"SLC9A6"	"X"
"SLC9A7"	"X"
"SLC9A7P1"	"12"
"SLC9A8"	"20"
"SLC9A9"	"3"
"SLC9B1"	"4"
"SLC9B2"	"4"
"SLC9C1"	"3"
"SLC9C1"	"CHR_HSCHR3_6_CTG2_1"
"SLCO1A2"	"12"
"SLCO1B1"	"12"
"SLCO1B3"	"12"
"SLCO1B7"	"12"
"SLCO1C1"	"12"
"SLCO2A1"	"3"
"SLCO2B1"	"11"
"SLCO3A1"	"15"
"SLCO4A1"	"20"
"SLCO4C1"	"5"
"SLCO5A1"	"8"
"SLFN11"	"17"
"SLFN12"	"17"
"SLFN12L"	"17"
"SLFN13"	"17"
"SLFNL1"	"1"
"SLFNL1-AS1"	"1"
"SLIT1"	"10"
"SLIT2"	"4"
"SLIT3"	"5"
"SLITRK2"	"X"
"SLITRK4"	"X"
"SLITRK5"	"13"
"SLITRK6"	"13"
"SLN"	"11"
"SLPI"	"20"
"SLU7"	"5"
"SLX1A"	"16"
"SLX1A-SULT1A3"	"16"
"SLX1B"	"16"
"SLX4"	"16"
"SLX4IP"	"20"
"SMAD1"	"4"
"SMAD3"	"15"
"SMAD4"	"18"
"SMAD5"	"5"
"SMAD5-AS1"	"5"
"SMAD6"	"15"
"SMAD7"	"18"
"SMAD9"	"13"
"SMAGP"	"12"
"SMAP2"	"1"
"SMARCA1"	"X"
"SMARCAD1"	"4"
"SMARCAL1"	"2"
"SMARCD1"	"12"
"SMARCD3"	"7"
"SMC1B"	"22"
"SMC5"	"9"
"SMC6"	"2"
"SMCR5"	"17"
"SMCR8"	"17"
"SMCR8"	"CHR_HSCHR17_3_CTG1"
"SMG1"	"16"
"SMG1P1"	"16"
"SMG5"	"1"
"SMG6"	"17"
"SMG7"	"1"
"SMG7-AS1"	"1"
"SMG8"	"17"
"SMG9"	"19"
"SMIM1"	"1"
"SMIM10"	"X"
"SMIM12"	"1"
"SMIM13"	"6"
"SMIM14"	"4"
"SMIM15"	"5"
"SMIM17"	"19"
"SMIM3"	"5"
"SMIM4"	"3"
"SMIM5"	"17"
"SMIM6"	"17"
"SMIM7"	"19"
"SMIM8"	"6"
"SMIM9"	"X"
"SMKR1"	"7"
"SMLR1"	"6"
"SMN1"	"CHR_HSCHR5_1_CTG1_1"
"SMN1"	"5"
"SMN2"	"CHR_HSCHR5_1_CTG1_1"
"SMN2"	"5"
"SMN2"	"CHR_HSCHR5_2_CTG1_1"
"SMNDC1"	"10"
"SMO"	"7"
"SMOC1"	"14"
"SMOC2"	"6"
"SMOX"	"20"
"SMPD1"	"11"
"SMPD2"	"6"
"SMPD3"	"16"
"SMPDL3A"	"6"
"SMPDL3B"	"1"
"SMTNL1"	"11"
"SMTNL2"	"17"
"SMUG1"	"12"
"SMURF1"	"7"
"SMURF1"	"CHR_HG2088_PATCH"
"SMURF2"	"17"
"SMYD1"	"2"
"SMYD2"	"1"
"SMYD3"	"1"
"SMYD4"	"17"
"SMYD5"	"2"
"SNAI1"	"20"
"SNAI2"	"8"
"SNAI3"	"16"
"SNAI3-AS1"	"16"
"SNAP25"	"20"
"SNAP47"	"1"
"SNAP91"	"6"
"SNAPC1"	"14"
"SNAPC2"	"19"
"SNAPC3"	"9"
"SNAPC4"	"9"
"SNAPC5"	"15"
"SNCA"	"4"
"SNCAIP"	"5"
"SNCG"	"10"
"SND1-IT1"	"7"
"SNED1"	"2"
"SNHG1"	"11"
"SNHG10"	"14"
"SNHG11"	"20"
"SNHG12"	"1"
"SNHG15"	"7"
"SNHG16"	"17"
"SNHG3"	"1"
"SNHG4"	"5"
"SNHG5"	"6"
"SNHG6"	"8"
"SNHG7"	"9"
"SNHG8"	"4"
"SNHG9"	"16"
"SNIP1"	"1"
"SNN"	"16"
"SNORA10"	"16"
"SNORA18"	"11"
"SNORA21"	"17"
"SNORA24"	"4"
"SNORA25"	"11"
"SNORA27"	"13"
"SNORA31"	"13"
"SNORA32"	"11"
"SNORA33"	"6"
"SNORA4"	"3"
"SNORA40"	"11"
"SNORA48"	"17"
"SNORA52"	"11"
"SNORA53"	"12"
"SNORA57"	"11"
"SNORA59A"	"1"
"SNORA5A"	"7"
"SNORA6"	"3"
"SNORA61"	"1"
"SNORA62"	"3"
"SNORA63"	"3"
"SNORA64"	"16"
"SNORA65"	"9"
"SNORA67"	"17"
"SNORA70"	"X"
"SNORA71A"	"20"
"SNORA71B"	"20"
"SNORA71C"	"20"
"SNORA72"	"8"
"SNORA8"	"11"
"SNORA81"	"3"
"SNORA9"	"7"
"SNORD10"	"17"
"SNORD15B"	"11"
"SNORD17"	"20"
"SNORD22"	"11"
"SNORD89"	"2"
"SNORD94"	"2"
"SNORD97"	"11"
"SNPH"	"20"
"SNRK"	"3"
"SNRK-AS1"	"3"
"SNRNP25"	"16"
"SNRNP27"	"2"
"SNRNP35"	"12"
"SNRNP48"	"6"
"SNRPN"	"15"
"SNTA1"	"20"
"SNTG2"	"2"
"SNTG2"	"CHR_HSCHR2_3_CTG1"
"SNTG2"	"CHR_HSCHR2_4_CTG1"
"SNTN"	"3"
"SNUPN"	"15"
"SNURF"	"15"
"SNX10"	"7"
"SNX11"	"17"
"SNX13"	"7"
"SNX14"	"6"
"SNX15"	"11"
"SNX16"	"8"
"SNX19"	"11"
"SNX20"	"16"
"SNX21"	"20"
"SNX22"	"15"
"SNX24"	"5"
"SNX25"	"4"
"SNX29"	"16"
"SNX29P1"	"16"
"SNX29P2"	"16"
"SNX30"	"9"
"SNX32"	"11"
"SNX33"	"15"
"SNX7"	"1"
"SOAT1"	"1"
"SOAT2"	"12"
"SOBP"	"6"
"SOCS1"	"16"
"SOCS2"	"12"
"SOCS2-AS1"	"12"
"SOCS3"	"17"
"SOCS4"	"14"
"SOCS5"	"2"
"SOCS6"	"18"
"SOCS7"	"17"
"SOCS7"	"CHR_HSCHR17_7_CTG4"
"SOGA1"	"20"
"SOGA3"	"6"
"SOHLH2"	"13"
"SORCS1"	"10"
"SORCS2"	"4"
"SORL1"	"11"
"SORT1"	"1"
"SOS1"	"2"
"SOS2"	"14"
"SOSTDC1"	"7"
"SOWAHA"	"5"
"SOWAHB"	"4"
"SOWAHC"	"2"
"SOWAHD"	"X"
"SOX1"	"13"
"SOX10"	"22"
"SOX11"	"2"
"SOX12"	"20"
"SOX13"	"1"
"SOX14"	"3"
"SOX15"	"17"
"SOX17"	"8"
"SOX18"	"20"
"SOX2"	"3"
"SOX2-OT"	"3"
"SOX3"	"X"
"SOX30"	"5"
"SOX4"	"6"
"SOX5"	"12"
"SOX6"	"11"
"SOX7"	"8"
"SOX7"	"CHR_HG76_PATCH"
"SOX8"	"16"
"SOX9"	"17"
"SP1"	"12"
"SP110"	"2"
"SP140"	"2"
"SP140L"	"2"
"SP2"	"17"
"SP3"	"2"
"SP4"	"7"
"SP5"	"2"
"SP6"	"17"
"SP8"	"7"
"SPA17"	"11"
"SPACA3"	"17"
"SPACA4"	"19"
"SPACA5"	"X"
"SPACA5B"	"X"
"SPAG16"	"2"
"SPAG17"	"1"
"SPAG4"	"20"
"SPAG5"	"17"
"SPAG5-AS1"	"17"
"SPAG6"	"10"
"SPAG7"	"17"
"SPAG8"	"9"
"SPANXA1"	"X"
"SPANXA2"	"X"
"SPANXB1"	"X"
"SPANXC"	"X"
"SPANXD"	"X"
"SPANXN1"	"X"
"SPANXN2"	"X"
"SPANXN3"	"X"
"SPANXN4"	"X"
"SPANXN5"	"X"
"SPARCL1"	"4"
"SPAST"	"2"
"SPATA12"	"3"
"SPATA13"	"13"
"SPATA17"	"1"
"SPATA18"	"4"
"SPATA2"	"20"
"SPATA24"	"5"
"SPATA25"	"20"
"SPATA2L"	"16"
"SPATA32"	"17"
"SPATA5L1"	"15"
"SPATA6"	"1"
"SPATA6L"	"9"
"SPATA9"	"5"
"SPATC1"	"8"
"SPATC1L"	"CHR_HSCHR21_5_CTG2"
"SPATC1L"	"21"
"SPATS1"	"6"
"SPATS2"	"12"
"SPC24"	"19"
"SPC25"	"CHR_HSCHR2_1_CTG7_2"
"SPC25"	"2"
"SPDEF"	"6"
"SPDL1"	"5"
"SPDYA"	"2"
"SPDYC"	"11"
"SPDYE1"	"7"
"SPDYE2"	"7"
"SPDYE3"	"7"
"SPDYE5"	"7"
"SPDYE6"	"7"
"SPDYE7P"	"7"
"SPDYE8P"	"7"
"SPECC1L"	"22"
"SPEF1"	"20"
"SPEF2"	"5"
"SPEG"	"2"
"SPEN"	"1"
"SPESP1"	"15"
"SPG11"	"15"
"SPG21"	"15"
"SPG7"	"16"
"SPHK1"	"17"
"SPHK2"	"19"
"SPI1"	"11"
"SPIB"	"19"
"SPICE1"	"3"
"SPIN1"	"9"
"SPIN2A"	"X"
"SPIN2B"	"X"
"SPIN3"	"X"
"SPIN4"	"X"
"SPINK1"	"5"
"SPINK2"	"4"
"SPINK4"	"9"
"SPINK5"	"5"
"SPINT2"	"19"
"SPIRE1"	"18"
"SPIRE2"	"16"
"SPN"	"16"
"SPNS1"	"16"
"SPNS2"	"17"
"SPNS3"	"17"
"SPOCD1"	"1"
"SPOCK1"	"5"
"SPOCK2"	"10"
"SPOCK3"	"4"
"SPON2"	"4"
"SPOP"	"17"
"SPOPL"	"2"
"SPP1"	"4"
"SPPL2A"	"15"
"SPPL2B"	"19"
"SPPL3"	"12"
"SPRED1"	"15"
"SPRED2"	"2"
"SPRED3"	"19"
"SPRN"	"10"
"SPRR1A"	"1"
"SPRR1B"	"1"
"SPRR2A"	"1"
"SPRR2D"	"1"
"SPRR3"	"1"
"SPRTN"	"1"
"SPRY1"	"4"
"SPRY2"	"13"
"SPRY3"	"X"
"SPRY4"	"5"
"SPRYD3"	"12"
"SPSB1"	"1"
"SPSB2"	"12"
"SPSB3"	"16"
"SPSB4"	"3"
"SPTBN2"	"11"
"SPTBN5"	"15"
"SPTLC3"	"20"
"SPTSSA"	"14"
"SPTSSB"	"3"
"SPTY2D1"	"11"
"SQLE"	"8"
"SRA1"	"5"
"SRBD1"	"2"
"SRCAP"	"16"
"SRCIN1"	"17"
